   Date      Prec    AWRI     EDI
1982-11-27    0.0   163.2   -1.64
1982-11-28    7.8   169.0   -1.58
1982-11-29   60.3   226.2   -1.06
1982-11-30    7.3   221.8   -1.08
1982-12-01    3.9   217.8   -1.09
1982-12-02    0.9   212.4   -1.12
1982-12-03    0.0   207.4   -1.15
1982-12-04   19.8   223.0   -0.99
1982-12-05    0.0   216.2   -1.04
1982-12-06    0.0   211.3   -1.09
1982-12-07    0.0   207.3   -1.12
1982-12-08    0.0   203.6   -1.15
1982-12-09    0.0   200.3   -1.17
1982-12-10    1.6   198.9   -1.18
1982-12-11    5.0   200.8   -1.15
1982-12-12    0.0   197.2   -1.17
1982-12-13    0.0   194.2   -1.18
1982-12-14    0.0   191.5   -1.19
1982-12-15    0.0   188.9   -1.20
1982-12-16    5.5   192.0   -1.16
1982-12-17    0.0   188.8   -1.18
1982-12-18    0.0   186.1   -1.20
1982-12-19    0.0   183.7   -1.21
1982-12-20    0.0   181.4   -1.22
1982-12-21    0.0   179.3   -1.23
1982-12-22    8.4   185.6   -1.15
1982-12-23    1.0   183.3   -1.17
1982-12-24    0.2   180.7   -1.18
1982-12-25    0.0   178.3   -1.19
1982-12-26    1.3   177.4   -1.19
1982-12-27    0.2   175.3   -1.20
1982-12-28    0.0   173.2   -1.21
1982-12-29    0.8   172.0   -1.21
1982-12-30    0.0   169.9   -1.23
1982-12-31    0.0   168.0   -1.24
1983-01-01    0.0   166.2   -1.31
1983-01-02    0.0   164.4   -1.32
1983-01-03    0.0   162.7   -1.34
1983-01-04    0.0   161.1   -1.35
1983-01-05    1.0   160.4   -1.33
1983-01-06    0.0   158.7   -1.34
1983-01-07    1.2   158.3   -1.35
1983-01-08    0.0   156.5   -1.35
1983-01-09    0.0   154.9   -1.37
1983-01-10    0.0   153.4   -1.38
1983-01-11    0.3   152.2   -1.40
1983-01-12    0.0   150.6   -1.40
1983-01-13    0.0   149.2   -1.41
1983-01-14    0.0   147.8   -1.41
1983-01-15    0.0   146.4   -1.43
1983-01-16    0.0   145.0   -1.44
1983-01-17    0.0   143.7   -1.44
1983-01-18    0.0   142.3   -1.45
1983-01-19    0.0   141.0   -1.46
1983-01-20    0.0   139.8   -1.47
1983-01-21    0.0   138.5   -1.48
1983-01-22    0.0   137.2   -1.48
1983-01-23    0.0   136.0   -1.49
1983-01-24    0.0   134.8   -1.48
1983-01-25    0.0   133.6   -1.48
1983-01-26    0.0   132.4   -1.49
1983-01-27    0.0   131.3   -1.50
1983-01-28    0.0   130.1   -1.50
1983-01-29    2.1   131.1   -1.48
1983-01-30    6.5   136.1   -1.41
1983-01-31    0.0   133.8   -1.43
1983-02-01    0.8   132.9   -1.42
1983-02-02    2.6   133.9   -1.40
1983-02-03    0.0   132.0   -1.41
1983-02-04    0.0   130.5   -1.41
1983-02-05    0.0   129.0   -1.42
1983-02-06    0.0   127.7   -1.42
1983-02-07    0.0   126.4   -1.42
1983-02-08    1.3   126.4   -1.42
1983-02-09    0.0   125.0   -1.45
1983-02-10    0.0   123.7   -1.46
1983-02-11    0.4   122.9   -1.46
1983-02-12    0.0   121.6   -1.47
1983-02-13    0.0   120.5   -1.51
1983-02-14    5.8   125.1   -1.43
1983-02-15    0.2   123.3   -1.44
1983-02-16    0.0   121.7   -1.46
1983-02-17    0.5   120.8   -1.46
1983-02-18    0.1   119.5   -1.47
1983-02-19    0.0   118.2   -1.49
1983-02-20    0.0   117.0   -1.49
1983-02-21    0.0   115.8   -1.47
1983-02-22    0.0   114.7   -1.48
1983-02-23    0.0   113.6   -1.50
1983-02-24    0.0   112.5   -1.51
1983-02-25    0.0   111.4   -1.55
1983-02-26    0.0   110.3   -1.56
1983-02-27    0.0   109.3   -1.56
1983-02-28    0.0   108.3   -1.59
1983-03-01    8.2   115.5   -1.49
1983-03-02   27.3   140.5   -1.16
1983-03-03    0.0   134.7   -1.31
1983-03-04    0.0   131.2   -1.34
1983-03-05    0.0   128.5   -1.36
1983-03-06    0.0   126.3   -1.38
1983-03-07    0.0   124.3   -1.41
1983-03-08    0.0   122.5   -1.37
1983-03-09    0.0   120.8   -1.40
1983-03-10    0.0   119.3   -1.41
1983-03-11    0.0   117.8   -1.44
1983-03-12    0.0   116.4   -1.45
1983-03-13    5.4   120.4   -1.40
1983-03-14    0.0   118.3   -1.43
1983-03-15    0.0   116.6   -1.44
1983-03-16   11.0   126.1   -1.34
1983-03-17    0.5   123.4   -1.35
1983-03-18    0.0   121.2   -1.33
1983-03-19    0.0   119.3   -1.38
1983-03-20    0.0   117.6   -1.39
1983-03-21    0.0   116.0   -1.41
1983-03-22    0.0   114.6   -1.44
1983-03-23   14.3   127.5   -1.27
1983-03-24    0.0   123.9   -1.35
1983-03-25    0.0   121.5   -1.40
1983-03-26    0.0   119.6   -1.40
1983-03-27    0.8   118.6   -1.38
1983-03-28    0.0   116.8   -1.40
1983-03-29    0.0   115.3   -1.42
1983-03-30    0.0   113.8   -1.47
1983-03-31    0.0   112.4   -1.47
1983-04-01    0.0   111.0   -1.49
1983-04-02    0.6   110.3   -1.51
1983-04-03    8.9   117.9   -1.40
1983-04-04    0.0   115.2   -1.42
1983-04-05    0.0   113.3   -1.44
1983-04-06    0.0   111.7   -1.49
1983-04-07    0.0   110.2   -1.50
1983-04-08    0.0   108.8   -1.50
1983-04-09    0.9   108.3   -1.46
1983-04-10    0.0   106.9   -1.46
1983-04-11    0.0   105.6   -1.48
1983-04-12    0.0   104.4   -1.51
1983-04-13    0.0   103.2   -1.50
1983-04-14   31.9   133.9    0.30
1983-04-15    0.7   128.6    0.18
1983-04-16    0.0   124.9    0.09
1983-04-17    0.0   122.1    0.01
1983-04-18    0.0   119.8   -0.13
1983-04-19    3.6   121.3   -0.11
1983-04-20    0.0   118.9   -0.21
1983-04-21    0.2   117.1   -0.30
1983-04-22    4.7   120.0   -0.23
1983-04-23    0.0   117.5   -0.28
1983-04-24    0.0   115.6   -0.32
1983-04-25    0.0   113.8   -0.36
1983-04-26   12.0   124.2    0.00
1983-04-27    0.3   121.1   -0.07
1983-04-28   34.2   152.9    1.03
1983-04-29   15.4   161.0    1.11
1983-04-30    0.0   154.1    0.90
1983-05-01    0.0   149.5    0.81
1983-05-02    0.0   145.8    0.59
1983-05-03    0.0   142.6    0.44
1983-05-04    0.0   139.8    0.45
1983-05-05    0.0   137.2    0.37
1983-05-06   33.2   168.1    1.07
1983-05-07    1.5   162.3    0.55
1983-05-08    0.0   157.4    0.57
1983-05-09    0.0   153.7    0.53
1983-05-10    0.0   150.5    0.45
1983-05-11    0.0   147.6    0.39
1983-05-12    0.0   145.0    0.21
1983-05-13    0.0   142.6   -0.06
1983-05-14    0.0   140.3   -0.04
1983-05-15    0.0   138.2   -0.04
1983-05-16    0.0   136.2   -0.12
1983-05-17    0.0   134.3   -0.16
1983-05-18    0.0   132.4   -0.30
1983-05-19    6.8   137.5   -0.17
1983-05-20    0.0   134.7   -0.22
1983-05-21    0.0   132.5   -0.25
1983-05-22    0.0   130.6   -0.34
1983-05-23    0.0   128.8   -0.36
1983-05-24   13.1   140.2   -0.07
1983-05-25    0.0   136.5   -0.22
1983-05-26    0.0   133.9   -0.28
1983-05-27   14.4   146.1    0.17
1983-05-28    0.0   141.9    0.00
1983-05-29    0.0   138.9   -0.01
1983-05-30    0.0   136.4   -0.05
1983-05-31    0.0   134.2   -0.08
1983-06-01    0.0   132.2   -0.16
1983-06-02    0.0   130.3   -0.31
1983-06-03    0.0   128.5   -0.33
1983-06-04    0.0   126.7   -0.37
1983-06-05    0.0   125.1   -0.42
1983-06-06    0.0   123.5   -0.43
1983-06-07    0.0   122.0   -0.43
1983-06-08    0.0   120.5   -0.50
1983-06-09    0.0   119.0   -0.52
1983-06-10    0.0   117.6   -0.69
1983-06-11    0.0   116.2   -0.69
1983-06-12   11.4   126.3   -0.44
1983-06-13    0.0   123.2   -0.48
1983-06-14    0.0   121.0   -0.55
1983-06-15    5.3   124.5   -0.45
1983-06-16    0.0   122.0   -0.56
1983-06-17    0.0   120.0   -0.65
1983-06-18    0.0   118.2   -0.79
1983-06-19    0.0   116.6   -0.76
1983-06-20    9.3   124.3   -0.59
1983-06-21    0.0   121.4   -0.63
1983-06-22    0.0   119.3   -0.69
1983-06-23    0.0   117.4   -0.73
1983-06-24    0.0   115.7   -0.66
1983-06-25    0.0   114.2   -0.67
1983-06-26    0.1   112.8   -0.74
1983-06-27    0.0   111.3   -0.81
1983-06-28    0.0   109.9   -0.85
1983-06-29    1.3   109.9   -0.93
1983-06-30    0.0   108.3   -1.01
1983-07-01    0.0   107.0   -1.10
1983-07-02   51.2   156.9   -0.51
1983-07-03   26.4   174.1   -0.32
1983-07-04    0.0   164.8   -0.44
1983-07-05   12.4   171.4   -0.39
1983-07-06    0.0   164.9   -0.46
1983-07-07    0.6   160.8   -0.52
1983-07-08    0.6   157.4   -0.59
1983-07-09    0.0   153.9   -0.74
1983-07-10   29.0   179.8   -0.48
1983-07-11    0.0   172.4   -0.69
1983-07-12    0.0   167.6   -0.79
1983-07-13    0.0   163.7   -0.80
1983-07-14   58.3   218.5   -0.26
1983-07-15    0.0   206.5   -0.50
1983-07-16    3.9   203.1   -0.58
1983-07-17    0.0   196.8   -0.65
1983-07-18    0.0   191.8   -0.66
1983-07-19   48.8   236.3   -0.42
1983-07-20   20.9   245.8   -0.36
1983-07-21    0.0   235.3   -0.46
1983-07-22    0.0   227.9   -0.60
1983-07-23    0.0   221.9   -0.64
1983-07-24   45.9   262.6   -0.31
1983-07-25    5.5   256.4   -0.40
1983-07-26    1.3   249.1   -0.50
1983-07-27    1.4   243.7   -0.59
1983-07-28    0.4   238.2   -0.66
1983-07-29   71.1   304.1   -0.20
1983-07-30   20.9   309.4   -0.13
1983-07-31    0.0   296.4   -0.20
1983-08-01   13.9   301.1   -0.21
1983-08-02    0.0   291.4   -0.33
1983-08-03    0.1   284.0   -0.39
1983-08-04    0.0   277.5   -0.52
1983-08-05    0.0   271.7   -0.55
1983-08-06    0.0   266.4   -0.58
1983-08-07    0.0   261.6   -0.70
1983-08-08    0.0   257.0   -0.66
1983-08-09   52.8   305.6   -0.37
1983-08-10    0.7   294.1   -0.48
1983-08-11    0.7   286.8   -0.56
1983-08-12    5.0   285.3   -0.58
1983-08-13    0.0   278.9   -0.65
1983-08-14    0.0   273.4   -0.67
1983-08-15    0.0   268.6   -0.68
1983-08-16    0.0   264.2   -0.70
1983-08-17    0.0   260.0   -0.74
1983-08-18    0.0   256.1   -0.77
1983-08-19    0.0   252.4   -0.82
1983-08-20    0.3   249.1   -0.93
1983-08-21    1.6   247.3   -0.95
1983-08-22    0.0   243.8   -0.96
1983-08-23   17.6   258.2   -0.84
1983-08-24   11.5   263.9   -0.82
1983-08-25    0.0   257.8   -0.95
1983-08-26   10.5   263.6   -0.90
1983-08-27    6.7   264.7   -0.96
1983-08-28   10.8   270.0   -1.01
1983-08-29    0.0   263.8   -1.05
1983-08-30    0.0   259.0   -1.05
1983-08-31    0.0   254.8   -1.12
1983-09-01   12.8   263.8   -1.12
1983-09-02  131.6   389.9   -0.24
1983-09-03    0.0   365.2   -0.37
1983-09-04    0.0   351.2   -0.45
1983-09-05   15.0   355.9   -0.41
1983-09-06    0.0   345.2   -0.49
1983-09-07    0.9   337.8   -0.51
1983-09-08    0.0   330.5   -0.52
1983-09-09   10.0   334.1   -0.48
1983-09-10   13.1   339.8   -0.42
1983-09-11   11.0   342.7   -0.39
1983-09-12    0.3   334.7   -0.42
1983-09-13    0.0   328.1   -0.46
1983-09-14   33.5   355.8   -0.27
1983-09-15    0.0   345.3   -0.33
1983-09-16    0.0   337.8   -0.37
1983-09-17    0.0   331.5   -0.43
1983-09-18    0.0   325.8   -0.46
1983-09-19    0.0   320.6   -0.50
1983-09-20    0.0   315.8   -0.53
1983-09-21    0.1   311.4   -0.55
1983-09-22    0.0   307.1   -0.56
1983-09-23    1.3   304.2   -0.55
1983-09-24   23.8   323.9   -0.43
1983-09-25    0.0   316.4   -0.46
1983-09-26    0.0   310.8   -0.48
1983-09-27    0.0   306.0   -0.50
1983-09-28    0.0   301.7   -0.52
1983-09-29    0.0   297.6   -0.53
1983-09-30    0.0   293.8   -0.56
1983-10-01   23.7   313.8   -0.40
1983-10-02    0.1   306.7   -0.42
1983-10-03   27.8   329.3   -0.25
1983-10-04    0.0   320.5   -0.29
1983-10-05    0.0   314.3   -0.33
1983-10-06    0.0   309.0   -0.35
1983-10-07    3.2   307.5   -0.34
1983-10-08   15.8   318.5   -0.22
1983-10-09    0.5   312.3   -0.26
1983-10-10    0.0   307.1   -0.29
1983-10-11    0.0   302.5   -0.30
1983-10-12    0.0   298.3   -0.36
1983-10-13    4.1   298.4   -0.34
1983-10-14    0.0   294.1   -0.34
1983-10-15    0.0   290.2   -0.36
1983-10-16    0.0   286.6   -0.39
1983-10-17    0.0   283.1   -0.41
1983-10-18    0.0   279.9   -0.41
1983-10-19    0.0   276.7   -0.44
1983-10-20    0.0   273.6   -0.44
1983-10-21    0.0   270.6   -0.47
1983-10-22    0.0   267.8   -0.48
1983-10-23    0.0   264.9   -0.48
1983-10-24    0.0   262.2   -0.51
1983-10-25    0.0   259.5   -0.51
1983-10-26    2.2   259.1   -0.49
1983-10-27    0.0   256.2   -0.50
1983-10-28    0.0   253.5   -0.51
1983-10-29    0.0   250.9   -0.52
1983-10-30    2.8   251.2   -0.49
1983-10-31    2.0   250.3   -0.51
1983-11-01    0.0   247.4   -0.53
1983-11-02    0.0   244.8   -0.54
1983-11-03    4.9   247.1   -0.50
1983-11-04    0.0   244.0   -0.53
1983-11-05    0.0   241.2   -0.56
1983-11-06    1.0   239.7   -0.56
1983-11-07    0.0   237.1   -0.57
1983-11-08    0.0   234.7   -0.59
1983-11-09    0.0   232.3   -0.61
1983-11-10    2.0   232.0   -0.62
1983-11-11    0.1   229.6   -0.63
1983-11-12    0.0   227.3   -0.64
1983-11-13    0.0   225.1   -0.66
1983-11-14    0.0   223.0   -0.67
1983-11-15    9.7   230.6   -0.58
1983-11-16    2.5   229.5   -0.58
1983-11-17    0.0   226.4   -0.59
1983-11-18    0.0   223.7   -0.61
1983-11-19    0.0   221.3   -0.64
1983-11-20    0.0   219.0   -0.65
1983-11-21    0.0   216.8   -0.66
1983-11-22    0.0   214.7   -0.67
1983-11-23    2.7   215.3   -0.64
1983-11-24    0.0   212.9   -0.65
1983-11-25    0.0   210.7   -0.67
1983-11-26    0.0   208.7   -0.68
1983-11-27    0.0   206.7   -0.70
1983-11-28    0.0   204.7   -0.71
1983-11-29    0.1   202.9   -0.76
1983-11-30    5.7   206.8   -0.70
1983-12-01    0.0   204.1   -0.70
1983-12-02    0.0   201.9   -0.70
1983-12-03    0.0   199.9   -0.70
1983-12-04    0.0   198.0   -0.73
1983-12-05    0.0   196.1   -0.73
1983-12-06    0.0   194.3   -0.75
1983-12-07    0.0   192.6   -0.76
1983-12-08    0.0   190.9   -0.78
1983-12-09    0.0   189.2   -0.77
1983-12-10    0.8   188.3   -0.78
1983-12-11    0.0   186.6   -0.79
1983-12-12    0.0   184.9   -0.79
1983-12-13    0.6   183.9   -0.78
1983-12-14    0.0   182.2   -0.78
1983-12-15    0.0   180.6   -0.78
1983-12-16    0.0   179.0   -0.79
1983-12-17    0.2   177.7   -0.79
1983-12-18    0.0   176.1   -0.80
1983-12-19    0.0   174.6   -0.81
1983-12-20    0.0   173.2   -0.80
1983-12-21    0.0   171.7   -0.80
1983-12-22    0.7   171.0   -0.80
1983-12-23    0.0   169.4   -0.81
1983-12-24    4.3   172.3   -0.75
1983-12-25    0.0   170.2   -0.76
1983-12-26    0.0   168.4   -0.77
1983-12-27    0.0   166.8   -0.77
1983-12-28    0.0   165.3   -0.78
1983-12-29    0.0   163.8   -0.78
1983-12-30    3.3   165.7   -0.75
1983-12-31    0.0   163.8   -0.76
1984-01-01    0.0   162.1   -0.82
1984-01-02    4.8   165.4   -0.75
1984-01-03    3.3   166.5   -0.73
1984-01-04    0.0   164.1   -0.75
1984-01-05    0.0   162.2   -0.75
1984-01-06    0.0   160.5   -0.76
1984-01-07    0.0   158.9   -0.79
1984-01-08    0.0   157.3   -0.79
1984-01-09    0.0   155.8   -0.80
1984-01-10    0.0   154.4   -0.81
1984-01-11    0.0   152.9   -0.83
1984-01-12    0.6   152.2   -0.82
1984-01-13    0.0   150.7   -0.83
1984-01-14    0.0   149.3   -0.83
1984-01-15    0.0   148.0   -0.84
1984-01-16    0.0   146.6   -0.86
1984-01-17    0.0   145.3   -0.86
1984-01-18    0.0   144.0   -0.86
1984-01-19    0.0   142.8   -0.87
1984-01-20    0.0   141.5   -0.88
1984-01-21    1.1   141.4   -0.87
1984-01-22    0.0   140.0   -0.87
1984-01-23    0.0   138.7   -0.88
1984-01-24    0.9   138.3   -0.86
1984-01-25    0.0   137.0   -0.86
1984-01-26    0.0   135.7   -0.87
1984-01-27    0.0   134.5   -0.88
1984-01-28    0.0   133.3   -0.87
1984-01-29    0.0   132.1   -0.88
1984-01-30    0.0   130.9   -0.89
1984-01-31    0.0   129.7   -0.89
1984-02-01    1.1   129.7   -0.87
1984-02-02    0.2   128.6   -0.87
1984-02-03    0.0   127.4   -0.87
1984-02-04    0.0   126.2   -0.87
1984-02-05    0.0   125.1   -0.87
1984-02-06    0.0   123.9   -0.87
1984-02-07    0.0   122.8   -0.87
1984-02-08    0.0   121.7   -0.89
1984-02-09    0.0   120.6   -0.91
1984-02-10    0.0   119.6   -0.92
1984-02-11    0.0   118.5   -0.93
1984-02-12    0.0   117.4   -0.93
1984-02-13    0.1   116.5   -0.96
1984-02-14    0.0   115.5   -0.96
1984-02-15    0.0   114.4   -0.97
1984-02-16    0.0   113.4   -0.99
1984-02-17    0.0   112.4   -0.98
1984-02-18    0.0   111.4   -0.99
1984-02-19    0.0   110.4   -0.99
1984-02-20    0.0   109.4   -1.00
1984-02-21    0.0   108.4   -0.98
1984-02-22    0.6   108.0   -0.98
1984-02-23    5.8   112.8   -0.90
1984-02-24    0.0   110.9   -0.92
1984-02-25    2.2   111.7   -0.94
1984-02-26    4.9   114.9   -0.86
1984-02-27    0.0   112.8   -0.88
1984-02-28    0.0   111.2   -0.92
1984-03-01    0.8   110.6   -0.92
1984-03-02    0.4   109.5   -0.97
1984-03-03    0.0   108.2   -1.08
1984-03-04    0.0   106.9   -1.09
1984-03-05    0.0   105.7   -1.09
1984-03-06    0.0   104.6   -1.10
1984-03-07    0.0   103.5   -1.13
1984-03-08    0.0   102.4   -1.08
1984-03-09    2.3   103.6   -1.06
1984-03-10    0.0   102.2   -1.07
1984-03-11    0.0   101.0   -1.08
1984-03-12    0.0    99.9   -1.09
1984-03-13    0.0    98.8   -1.11
1984-03-14    0.0    97.8   -1.13
1984-03-15    0.0    96.7   -1.13
1984-03-16    2.2    97.9   -1.15
1984-03-17    0.0    96.6   -1.15
1984-03-18    0.0    95.5   -1.10
1984-03-19    0.0    94.4   -1.15
1984-03-20    3.2    96.6   -1.09
1984-03-21    0.0    95.1   -1.11
1984-03-22    0.0    93.8   -1.14
1984-03-23    0.0    92.7   -1.20
1984-03-24    1.2    92.8   -1.23
1984-03-25    0.1    91.7   -1.27
1984-03-26    0.0    90.6   -1.24
1984-03-27    0.4    90.0   -1.22
1984-03-28    0.0    88.9   -1.22
1984-03-29    0.8    88.7   -1.22
1984-03-30    0.0    87.6   -1.27
1984-03-31    0.0    86.6   -1.27
1984-04-01    0.0    85.6   -1.29
1984-04-02    0.0    84.6   -1.32
1984-04-03    0.0    83.7   -1.34
1984-04-04    0.0    82.8   -1.33
1984-04-05   11.0    92.9   -1.12
1984-04-06    0.0    90.3   -1.20
1984-04-07    0.0    88.6   -1.21
1984-04-08    0.0    87.1   -1.21
1984-04-09    0.0    85.8   -1.21
1984-04-10    0.0    84.6   -1.22
1984-04-11    0.0    83.5   -1.25
1984-04-12    0.0    82.4   -1.26
1984-04-13    0.0    81.4   -1.24
1984-04-14    0.0    80.4   -1.29
1984-04-15    1.8    81.2   -1.27
1984-04-16    0.0    80.0   -1.30
1984-04-17    4.8    83.7   -1.20
1984-04-18    2.6    84.6   -1.20
1984-04-19    0.0    82.8   -1.25
1984-04-20    0.0    81.4   -1.28
1984-04-21    0.0    80.2   -1.34
1984-04-22    0.0    79.1   -1.42
1984-04-23    0.0    78.0   -1.42
1984-04-24    0.0    76.9   -1.43
1984-04-25    2.8    78.7   -1.38
1984-04-26    6.6    83.9   -1.30
1984-04-27    0.1    81.8   -1.31
1984-04-28    8.8    89.0   -1.20
1984-04-29    0.0    86.3   -1.31
1984-04-30    3.3    87.7   -1.26
1984-05-01    0.1    85.7   -1.28
1984-05-02    0.0    84.0   -1.31
1984-05-03    0.0    82.6   -1.28
1984-05-04    0.0    81.2   -1.29
1984-05-05    0.0    79.9   -1.34
1984-05-06    0.0    78.7   -1.47
1984-05-07    0.0    77.6   -1.53
1984-05-08    0.0    76.5   -1.55
1984-05-09    0.0    75.5   -1.55
1984-05-10    0.0    74.4   -1.66
1984-05-11    0.0    73.4   -1.74
1984-05-12   16.4    88.9   -1.51
1984-05-13   14.1    99.5   -1.35
1984-05-14    0.0    95.1   -1.44
1984-05-15    0.0    92.3   -1.48
1984-05-16    0.0    90.0   -1.53
1984-05-17    0.0    88.1   -1.54
1984-05-18    0.0    86.4   -1.56
1984-05-19    0.0    84.8   -1.63
1984-05-20    0.0    83.3   -1.66
1984-05-21    0.0    81.9   -1.67
1984-05-22    0.0    80.6   -1.75
1984-05-23    0.0    79.4   -1.74
1984-05-24    0.0    78.2   -1.70
1984-05-25    0.0    77.0   -1.73
1984-05-26    4.1    80.0   -1.63
1984-05-27    0.0    78.3   -1.68
1984-05-28    0.0    76.9   -1.67
1984-05-29    0.5    76.2   -1.67
1984-05-30    0.0    74.9   -1.66
1984-05-31    0.0    73.8   -1.67
1984-06-01    0.0    72.7   -1.68
1984-06-02    0.0    71.6   -1.66
1984-06-03    0.0    70.6   -1.72
1984-06-04    0.0    69.6   -1.77
1984-06-05    0.3    68.9   -1.87
1984-06-06   10.3    78.2   -1.71
1984-06-07    1.8    77.5   -1.67
1984-06-08    0.0    75.5   -1.76
1984-06-09    0.1    74.0   -1.78
1984-06-10    0.0    72.6   -1.89
1984-06-11    0.0    71.3   -1.86
1984-06-12    0.0    70.1   -1.86
1984-06-13    0.0    69.0   -1.82
1984-06-14    0.0    67.9   -1.87
1984-06-15    0.0    66.9   -1.89
1984-06-16   23.6    89.5   -1.56
1984-06-17    9.4    94.2   -1.48
1984-06-18   38.1   128.1   -1.00
1984-06-19    2.6   121.9   -1.00
1984-06-20    0.0   116.3   -1.08
1984-06-21    0.0   112.2   -1.09
1984-06-22    1.3   110.1   -1.13
1984-06-23    0.0   107.0   -1.16
1984-06-24    0.0   104.3   -1.09
1984-06-25   15.4   117.3   -0.91
1984-06-26    1.1   113.8   -0.99
1984-06-27    0.0   110.4   -1.07
1984-06-28    1.5   109.2   -1.10
1984-06-29    0.0   106.5   -1.18
1984-06-30    0.0   104.1   -1.28
1984-07-01    0.0   102.0   -1.38
1984-07-02    0.0   100.0   -1.48
1984-07-03   98.6   196.8    0.11
1984-07-04   18.8   198.6    0.13
1984-07-05    0.0   186.4   -0.07
